,Type,timestamp,posX,posY,receivedPosX,receivedPosY,isForwardPass,isSucceeded,receiverId,playerId,receiverTime
227,TacklesAndInterceptions,2024-10-19 10:57:23.001,38.61,1.7,,,,,0.0,97352,0
228,Pass,2024-10-19 10:57:26.233,43.71,0.0,58.81,2.35,0.0,1.0,97347.0,97352,2024-10-19 10:57:26.401000
229,Pass,2024-10-19 10:57:34.893,69.16,6.16,45.6,-1.09,1.0,0.0,0.0,97347,0
230,TacklesAndInterceptions,2024-10-19 10:57:51.810,34.81,7.84,,,,,0.0,96901,0
231,Pass,2024-10-19 10:57:52.002,50.38,0.45,35.01,10.85,0.0,0.0,0.0,97368,0
232,Pass,2024-10-19 10:57:53.973,33.33,7.3,35.16,16.72,0.0,1.0,97358.0,96901,2024-10-19 10:57:54.001000
233,Pass,2024-10-19 10:57:59.202,37.73,22.11,47.9,29.06,0.0,1.0,97346.0,97358,2024-10-19 10:57:59.202000
234,Pass,2024-10-19 10:57:57.601,48.81,30.21,44.11,23.1,0.0,1.0,97351.0,97346,2024-10-19 10:57:58.003000
235,Pass,2024-10-19 10:58:02.031,40.2,22.01,25.38,2.88,0.0,1.0,97352.0,97351,2024-10-19 10:58:02.201000
236,Pass,2024-10-19 10:58:08.617,23.05,4.32,14.85,41.5,0.0,0.0,0.0,97352,0
237,Pass,2024-10-19 10:58:14.819,33.31,21.06,28.79,4.12,0.0,1.0,97352.0,97346,2024-10-19 10:58:15.007000
238,Pass,2024-10-19 10:58:17.335,29.18,3.88,31.02,14.81,0.0,1.0,97346.0,97352,2024-10-19 10:58:17.601000
239,Pass,2024-10-19 10:58:32.290,25.1,22.49,54.52,40.96,0.0,1.0,97359.0,97346,2024-10-19 10:58:32.404000
240,Pass,2024-10-19 10:58:34.403,54.3,40.64,46.05,35.93,1.0,0.0,0.0,97359,0
241,Pass,2024-10-19 10:59:24.200,28.48,11.39,45.1,1.6,0.0,0.0,0.0,97351,0
242,Pass,2024-10-19 10:59:27.600,46.21,1.12,42.24,-1.74,0.0,0.0,0.0,97368,0
243,Pass,2024-10-19 10:59:31.805,45.16,-0.79,47.18,1.21,0.0,1.0,97356.0,97352,2024-10-19 10:59:32.001000
244,TacklesAndInterceptions,2024-10-19 10:59:35.602,31.08,9.87,,,,,0.0,97370,0
245,Pass,2024-10-19 10:59:35.602,43.54,0.73,31.26,9.97,1.0,0.0,0.0,97356,0
246,Pass,2024-10-19 10:59:39.208,32.95,13.1,37.08,18.17,0.0,1.0,97373.0,97370,2024-10-19 10:59:39.208000
247,Pass,2024-10-19 10:59:43.482,38.81,15.01,30.43,2.19,0.0,1.0,97352.0,96901,2024-10-19 10:59:43.604000
248,TacklesAndInterceptions,2024-10-19 10:59:47.400,16.76,17.62,,,,,0.0,97373,0
249,Pass,2024-10-19 10:59:48.200,20.27,7.16,18.14,14.94,0.0,0.0,0.0,97352,0
250,Pass,2024-10-19 10:59:53.001,16.76,17.62,24.75,0.65,0.0,1.0,97376.0,97373,2024-10-19 10:59:53.001000
251,Pass,2024-10-19 10:59:54.759,22.49,4.05,11.6,28.29,0.0,1.0,97369.0,97376,2024-10-19 10:59:54.800000
252,Pass,2024-10-19 10:59:58.537,12.52,32.99,24.26,68.79,0.0,0.0,0.0,97369,0
253,Pass,2024-10-19 11:01:36.614,17.68,58.0,39.56,57.43,0.0,1.0,97359.0,97355,2024-10-19 11:01:36.805000
254,Pass,2024-10-19 11:01:38.025,43.99,55.09,25.3,68.69,1.0,0.0,0.0,97359,0
255,TacklesAndInterceptions,2024-10-19 11:02:01.611,51.28,18.61,,,,,0.0,97356,0
256,Pass,2024-10-19 11:02:02.406,28.31,21.03,50.06,18.4,1.0,0.0,0.0,97370,0
257,Pass,2024-10-19 11:02:13.169,44.07,15.45,-1.62,34.88,1.0,0.0,0.0,97356,0
258,Pass,2024-10-19 11:02:56.805,12.56,25.74,31.14,-1.6,0.0,0.0,0.0,97370,0
259,Pass,2024-10-19 11:03:09.401,23.31,2.25,18.48,4.71,1.0,0.0,0.0,97352,0
260,TacklesAndInterceptions,2024-10-19 11:03:09.401,18.44,3.44,,,,,0.0,97368,0
261,Pass,2024-10-19 11:03:12.405,23.77,12.74,27.11,9.38,0.0,1.0,97351.0,97358,2024-10-19 11:03:12.405000
262,Pass,2024-10-19 11:03:15.956,31.64,7.42,46.81,3.08,1.0,1.0,97368.0,97376,2024-10-19 11:03:18.600000
263,Pass,2024-10-19 11:03:18.809,41.28,1.25,78.28,16.14,1.0,1.0,97375.0,97368,2024-10-19 11:03:18.809000
264,Pass,2024-10-19 11:03:23.602,91.31,9.71,86.81,18.89,0.0,0.0,0.0,97375,0
265,Pass,2024-10-19 11:03:30.484,87.2,18.92,82.36,54.95,0.0,1.0,97359.0,97356,2024-10-19 11:03:30.602000
266,Pass,2024-10-19 11:04:24.427,78.39,49.03,92.77,36.76,1.0,0.0,0.0,97376,0
267,TacklesAndInterceptions,2024-10-19 11:04:24.203,92.58,37.36,,,,,0.0,97347,0
268,Pass,2024-10-19 11:04:40.438,93.17,17.95,53.41,32.76,1.0,0.0,0.0,97347,0
269,Pass,2024-10-19 11:04:41.404,52.49,33.58,59.31,32.1,1.0,1.0,97373.0,97369,2024-10-19 11:04:41.601000
270,Pass,2024-10-19 11:04:43.603,61.34,31.88,66.49,33.94,0.0,1.0,96901.0,97351,2024-10-19 11:04:43.603000
271,Pass,2024-10-19 11:04:48.342,66.68,33.15,58.83,4.84,0.0,1.0,97352.0,96901,2024-10-19 11:04:48.402000
272,Pass,2024-10-19 11:04:51.402,63.37,5.99,68.73,23.36,0.0,1.0,97347.0,97352,2024-10-19 11:04:51.604000
273,Pass,2024-10-19 11:04:58.060,68.23,25.72,40.88,68.77,0.0,0.0,0.0,97347,0
274,Pass,2024-10-19 11:05:32.602,78.21,0.47,60.86,3.6,1.0,1.0,97358.0,97356,2024-10-19 11:05:32.602000
275,Pass,2024-10-19 11:05:35.802,63.53,6.91,63.98,9.7,0.0,1.0,97355.0,97358,2024-10-19 11:05:36.006000
276,TacklesAndInterceptions,2024-10-19 11:05:37.406,62.99,16.28,,,,,0.0,97372,0
277,Pass,2024-10-19 11:05:37.214,61.86,9.09,62.81,19.94,0.0,0.0,0.0,97355,0
278,Pass,2024-10-19 11:05:54.406,76.44,48.61,78.68,50.16,1.0,1.0,97376.0,97373,2024-10-19 11:05:54.406000
279,Pass,2024-10-19 11:06:17.006,79.9,54.94,106.55,16.9,0.0,0.0,0.0,97376,0
280,Pass,2024-10-19 11:06:33.772,98.12,24.86,84.83,54.11,0.0,1.0,97346.0,97347,2024-10-19 11:06:33.801000
281,Pass,2024-10-19 11:06:35.003,87.01,55.96,53.84,47.64,1.0,1.0,97355.0,97346,2024-10-19 11:06:35.003000
282,Pass,2024-10-19 11:06:38.201,47.9,56.17,43.59,64.36,0.0,1.0,97353.0,97355,2024-10-19 11:06:38.201000
283,TacklesAndInterceptions,2024-10-19 11:06:47.201,29.64,27.84,,,,,0.0,97376,0
284,Pass,2024-10-19 11:06:49.403,21.18,52.1,24.87,29.91,0.0,0.0,0.0,97353,0
285,Pass,2024-10-19 11:07:02.600,87.5,51.99,82.25,36.84,0.0,1.0,97358.0,97346,2024-10-19 11:07:05.605000
286,Pass,2024-10-19 11:08:16.402,51.65,61.05,57.31,51.32,0.0,1.0,97372.0,97373,2024-10-19 11:08:16.402000
287,Pass,2024-10-19 11:08:18.203,57.46,53.36,51.34,59.13,0.0,1.0,97373.0,97372,2024-10-19 11:08:18.400000
288,Pass,2024-10-19 11:08:19.802,51.4,60.27,55.46,55.8,0.0,1.0,97372.0,97373,2024-10-19 11:08:20.004000
289,Pass,2024-10-19 11:08:34.609,55.85,56.01,49.64,68.05,0.0,0.0,0.0,97372,0
290,Pass,2024-10-19 11:08:54.143,58.91,57.95,70.85,-2.53,0.0,0.0,0.0,97351,0
291,Pass,2024-10-19 11:09:01.406,65.62,23.5,72.86,16.5,1.0,0.0,0.0,97370,0
292,Pass,2024-10-19 11:09:04.010,76.09,20.42,61.83,-3.09,0.0,0.0,0.0,97356,0
293,Pass,2024-10-19 11:09:14.601,55.6,0.15,57.08,3.82,0.0,0.0,0.0,97368,0
294,Pass,2024-10-19 11:09:15.800,56.38,0.77,58.69,-1.39,1.0,0.0,0.0,97368,0
295,Pass,2024-10-19 11:09:24.201,64.67,0.3,68.02,10.62,0.0,1.0,97374.0,97368,2024-10-19 11:09:24.201000
296,Pass,2024-10-19 11:09:28.203,69.96,17.02,64.67,21.43,0.0,0.0,0.0,97374,0
297,TacklesAndInterceptions,2024-10-19 11:09:28.203,66.12,22.06,,,,,0.0,97356,0
298,Pass,2024-10-19 11:09:33.809,64.71,21.36,64.34,18.41,0.0,1.0,97358.0,97356,2024-10-19 11:09:34.205000
299,Pass,2024-10-19 11:09:35.800,65.42,18.62,62.03,28.94,0.0,0.0,0.0,97358,0
300,TacklesAndInterceptions,2024-10-19 11:09:35.800,61.43,28.96,,,,,0.0,97373,0
301,TacklesAndInterceptions,2024-10-19 11:09:43.808,63.36,23.91,,,,,0.0,97355,0
302,Pass,2024-10-19 11:09:46.000,60.25,32.94,64.42,21.69,0.0,0.0,0.0,97373,0
303,Pass,2024-10-19 11:09:48.002,62.75,23.9,60.61,34.0,0.0,0.0,0.0,97355,0
304,Pass,2024-10-19 11:09:53.396,60.14,33.76,72.08,69.27,0.0,0.0,0.0,97373,0
305,Pass,2024-10-19 11:10:04.181,45.1,50.29,45.56,27.43,0.0,1.0,97370.0,97369,2024-10-19 11:10:04.217000
306,Pass,2024-10-19 11:10:11.407,50.1,27.69,83.61,29.12,1.0,1.0,97374.0,97370,2024-10-19 11:10:11.407000
307,TacklesAndInterceptions,2024-10-19 11:10:13.202,77.91,22.07,,,,,0.0,97356,0
308,Pass,2024-10-19 11:10:13.190,88.27,34.24,77.12,21.45,0.0,0.0,0.0,97374,0
309,TacklesAndInterceptions,2024-10-19 11:10:18.206,20.76,14.17,,,,,0.0,97370,0
310,Pass,2024-10-19 11:10:18.327,71.27,16.58,18.69,13.35,1.0,0.0,0.0,97356,0
311,Pass,2024-10-19 11:10:22.006,7.72,23.07,8.68,22.04,0.0,1.0,97368.0,97370,2024-10-19 11:10:22.006000
312,Pass,2024-10-19 11:10:22.402,8.11,20.16,9.42,21.64,0.0,0.0,0.0,97368,0
313,TacklesAndInterceptions,2024-10-19 11:10:22.402,8.36,22.86,,,,,0.0,97358,0
314,Pass,2024-10-19 11:10:42.242,12.48,20.16,40.43,-0.2,0.0,0.0,0.0,97358,0
315,TacklesAndInterceptions,2024-10-19 11:10:42.008,39.23,0.0,,,,,0.0,97368,0
316,Pass,2024-10-19 11:10:51.801,42.78,0.05,50.9,5.51,1.0,1.0,97376.0,97368,2024-10-19 11:10:51.801000
317,Pass,2024-10-19 11:10:54.418,49.63,6.71,41.82,5.4,0.0,0.0,0.0,97376,0
318,Pass,2024-10-19 11:11:02.802,37.69,2.18,40.44,-1.29,0.0,0.0,0.0,96901,0
319,Pass,2024-10-19 11:11:10.428,42.63,0.02,28.39,7.3,1.0,0.0,0.0,97356,0
320,TacklesAndInterceptions,2024-10-19 11:11:10.209,28.56,7.19,,,,,0.0,97373,0
321,Pass,2024-10-19 11:11:21.602,37.19,12.68,30.2,8.35,0.0,1.0,97368.0,97376,2024-10-19 11:11:21.806000
322,Pass,2024-10-19 11:11:24.816,29.04,8.92,34.31,11.19,1.0,0.0,0.0,97368,0
323,Pass,2024-10-19 11:11:43.619,45.07,1.46,31.55,26.97,0.0,1.0,97369.0,97376,2024-10-19 11:11:43.807000
324,Pass,2024-10-19 11:11:47.285,35.04,31.53,51.58,40.7,1.0,0.0,0.0,97369,0
325,Pass,2024-10-19 11:11:57.612,68.33,64.39,91.95,15.53,0.0,1.0,97376.0,96905,2024-10-19 11:11:57.800000
326,Pass,2024-10-19 11:12:05.015,98.57,20.13,94.14,20.72,0.0,1.0,97372.0,97376,2024-10-19 11:12:05.208000
327,Pass,2024-10-19 11:12:12.007,94.01,20.3,98.13,19.91,1.0,1.0,97376.0,97372,2024-10-19 11:12:12.007000
328,Pass,2024-10-19 11:12:16.848,98.35,18.78,94.27,25.44,0.0,1.0,97374.0,97376,2024-10-19 11:12:17.000000
329,Shot,2024-10-19 11:12:28.800,91.01,34.94,,,,,0.0,97374,0
330,Pass,2024-10-19 11:13:20.593,88.37,36.23,104.76,38.19,1.0,0.0,0.0,97374,0
331,Pass,2024-10-19 11:13:28.013,98.27,24.18,73.8,27.2,0.0,1.0,97370.0,97374,2024-10-19 11:13:28.013000
332,Pass,2024-10-19 11:13:36.801,72.36,34.92,59.56,33.58,1.0,1.0,97355.0,97351,2024-10-19 11:13:36.815000
333,Pass,2024-10-19 11:14:03.205,51.06,33.85,64.68,46.47,0.0,1.0,97346.0,97355,2024-10-19 11:14:03.205000
334,Pass,2024-10-19 11:14:10.837,66.11,47.64,69.25,32.85,0.0,1.0,97347.0,97346,2024-10-19 11:31:20.826000
335,Pass,2024-10-19 11:31:21.225,47.58,30.28,78.39,34.15,1.0,1.0,97373.0,97374,2024-10-19 11:31:21.421000
336,TacklesAndInterceptions,2024-10-19 11:31:30.422,32.85,38.65,,,,,0.0,97356,0
337,Pass,2024-10-19 11:31:30.580,69.34,32.86,33.4,38.05,0.0,0.0,0.0,97373,0
338,Pass,2024-10-19 11:31:36.975,31.31,48.73,55.81,41.36,0.0,1.0,97355.0,97356,2024-10-19 11:31:37.023000
339,Pass,2024-10-19 11:31:41.508,58.68,30.51,77.84,10.59,0.0,1.0,97353.0,97355,2024-10-19 11:31:41.632000
340,TacklesAndInterceptions,2024-10-19 11:31:50.237,70.52,14.53,,,,,0.0,97375,0
341,Pass,2024-10-19 11:31:50.467,82.69,24.19,70.53,14.47,1.0,0.0,0.0,97353,0
342,Pass,2024-10-19 11:31:51.822,66.65,11.4,91.59,-4.75,1.0,0.0,0.0,97375,0
343,Pass,2024-10-19 11:32:00.622,60.0,0.93,69.22,3.86,1.0,1.0,97373.0,96905,2024-10-19 11:32:00.822000
344,Pass,2024-10-19 11:32:08.240,74.27,10.41,59.3,11.74,0.0,0.0,0.0,97373,0
345,Pass,2024-10-19 11:32:56.221,4.28,6.98,67.23,5.36,1.0,1.0,96905.0,97375,2024-10-19 11:32:56.228000
346,Pass,2024-10-19 11:32:59.026,75.43,3.01,81.82,-1.7,1.0,0.0,0.0,96905,0
347,TacklesAndInterceptions,2024-10-19 11:33:32.022,68.16,3.61,,,,,0.0,96901,0
348,Pass,2024-10-19 11:33:32.022,85.88,1.08,68.66,3.37,0.0,0.0,0.0,96905,0
349,Pass,2024-10-19 11:33:35.798,68.16,3.61,73.42,15.18,0.0,1.0,97358.0,96901,2024-10-19 11:33:35.822000
350,Pass,2024-10-19 11:33:47.422,35.08,10.7,69.61,16.78,0.0,1.0,97355.0,97347,2024-10-19 11:33:47.422000
351,Pass,2024-10-19 11:33:50.622,69.28,16.93,69.57,6.94,0.0,1.0,97359.0,97355,2024-10-19 11:33:50.622000
352,Pass,2024-10-19 11:33:54.026,68.79,7.76,74.72,-1.36,0.0,0.0,0.0,97359,0
353,Pass,2024-10-19 11:34:27.498,68.9,5.58,63.74,36.84,0.0,0.0,0.0,97353,0
354,TacklesAndInterceptions,2024-10-19 11:34:27.224,64.71,36.15,,,,,0.0,97372,0
355,Pass,2024-10-19 11:34:28.435,64.71,36.15,62.14,44.95,0.0,1.0,97376.0,97372,2024-10-19 11:34:28.435000
356,Pass,2024-10-19 11:34:55.996,53.71,47.31,35.75,68.32,0.0,0.0,0.0,97376,0
357,Pass,2024-10-19 11:35:04.159,29.88,58.77,30.63,52.86,0.0,0.0,0.0,97376,0
358,TacklesAndInterceptions,2024-10-19 11:35:20.632,30.72,52.87,,,,,0.0,97356,0
359,Pass,2024-10-19 11:35:20.422,34.9,46.21,30.94,53.3,0.0,0.0,0.0,97372,0
360,Pass,2024-10-19 11:35:30.622,31.38,55.25,31.67,52.53,0.0,1.0,97347.0,97356,2024-10-19 11:35:30.622000
361,Pass,2024-10-19 11:36:05.886,30.56,52.15,105.13,34.52,0.0,0.0,0.0,97347,0
362,Pass,2024-10-19 11:36:17.962,86.94,26.96,61.2,55.68,0.0,1.0,97368.0,97369,2024-10-19 11:36:18.021000
363,Pass,2024-10-19 11:36:35.241,54.38,57.69,53.81,32.51,0.0,1.0,97373.0,97368,2024-10-19 11:36:36.023000
364,Pass,2024-10-19 11:36:36.750,56.85,32.82,39.49,30.1,0.0,1.0,97372.0,97373,2024-10-19 11:36:36.826000
365,Pass,2024-10-19 11:36:37.222,41.47,32.46,34.55,28.86,0.0,1.0,97375.0,97372,2024-10-19 11:36:37.440000
366,Pass,2024-10-19 11:36:37.626,34.86,27.42,33.03,28.58,0.0,0.0,0.0,97375,0
367,Pass,2024-10-19 11:36:47.032,39.07,9.4,41.3,2.25,0.0,0.0,0.0,97375,0
368,Pass,2024-10-19 11:36:53.825,39.95,2.85,7.35,-1.02,1.0,0.0,0.0,97359,0
369,Pass,2024-10-19 11:37:04.026,32.66,7.02,18.2,4.56,1.0,1.0,97346.0,97359,2024-10-19 11:37:04.026000
370,Pass,2024-10-19 11:37:10.282,17.36,8.8,27.16,45.68,0.0,1.0,97347.0,97346,2024-10-19 11:37:10.427000
371,Pass,2024-10-19 11:37:11.222,27.37,46.71,45.01,50.24,0.0,1.0,97358.0,97347,2024-10-19 11:37:11.421000
372,Pass,2024-10-19 11:37:12.427,45.41,50.13,45.55,54.53,0.0,0.0,0.0,97358,0
373,Pass,2024-10-19 11:37:22.565,69.37,42.2,106.72,14.28,0.0,0.0,0.0,97358,0
374,Pass,2024-10-19 11:37:47.236,97.85,24.44,62.34,56.95,0.0,1.0,97368.0,97369,2024-10-19 11:37:47.421000
375,Pass,2024-10-19 11:37:47.945,63.06,57.93,58.22,52.4,0.0,1.0,97378.0,97368,2024-10-19 11:37:48.033000
376,Pass,2024-10-19 11:37:50.624,62.33,51.09,68.46,32.21,0.0,1.0,97369.0,97378,2024-10-19 11:37:50.624000
377,Pass,2024-10-19 11:38:05.059,64.54,27.74,53.81,19.55,0.0,1.0,97378.0,97369,2024-10-19 11:38:05.221000
378,Pass,2024-10-19 11:38:05.221,50.24,22.55,54.67,20.22,1.0,1.0,97373.0,97378,2024-10-19 11:38:05.425000
379,Pass,2024-10-19 11:38:08.080,55.19,21.78,62.81,35.33,0.0,1.0,97370.0,97373,2024-10-19 11:38:08.221000
380,Pass,2024-10-19 11:38:10.031,62.4,36.14,42.61,42.3,0.0,1.0,97376.0,97370,2024-10-19 11:38:10.235000
381,Pass,2024-10-19 11:38:14.427,42.7,42.12,55.48,69.66,0.0,0.0,0.0,97376,0
382,Pass,2024-10-19 11:38:40.558,80.36,56.91,92.44,28.61,0.0,1.0,97369.0,97370,2024-10-19 11:38:40.626000
383,Pass,2024-10-19 11:38:47.908,79.78,16.17,52.92,59.34,0.0,1.0,97376.0,97369,2024-10-19 11:38:48.044000
384,Pass,2024-10-19 11:39:04.573,29.05,63.22,39.55,59.19,1.0,1.0,97372.0,97376,2024-10-19 11:39:04.621000
385,Pass,2024-10-19 11:39:22.799,38.91,62.29,19.89,36.12,0.0,0.0,0.0,97372,0
386,Pass,2024-10-19 11:39:24.633,17.87,34.78,25.89,48.31,0.0,1.0,97352.0,97351,2024-10-19 11:39:24.823000
387,Pass,2024-10-19 11:39:26.827,24.9,49.1,20.42,46.09,1.0,1.0,97351.0,97352,2024-10-19 11:39:26.827000
388,Pass,2024-10-19 11:40:03.021,82.96,24.62,76.54,43.72,0.0,1.0,97378.0,97369,2024-10-19 11:40:03.021000
389,Pass,2024-10-19 11:40:03.226,77.18,42.08,78.09,25.74,0.0,1.0,97373.0,97378,2024-10-19 11:40:03.422000
390,Pass,2024-10-19 11:40:06.702,71.88,17.78,61.94,1.66,0.0,1.0,96905.0,97373,2024-10-19 11:40:06.827000
391,Pass,2024-10-19 11:40:15.864,62.64,1.72,9.92,-1.61,0.0,0.0,0.0,96905,0
392,Pass,2024-10-19 11:40:28.025,1.33,1.51,7.63,2.48,0.0,1.0,97346.0,97359,2024-10-19 11:40:28.221000
393,Pass,2024-10-19 11:40:37.027,16.56,0.54,32.03,5.95,0.0,0.0,0.0,97346,0
394,Pass,2024-10-19 11:40:37.821,34.45,4.43,30.21,8.12,0.0,1.0,97372.0,97373,2024-10-19 11:40:38.022000
395,Pass,2024-10-19 11:40:39.222,31.42,7.06,31.1,-1.45,0.0,0.0,0.0,96901,0
396,Pass,2024-10-19 11:40:48.221,32.94,-2.49,31.08,-0.06,0.0,1.0,97346.0,97359,2024-10-19 11:40:48.221000
397,Pass,2024-10-19 11:40:50.829,36.71,0.83,52.86,7.92,0.0,0.0,0.0,97346,0
398,TacklesAndInterceptions,2024-10-19 11:40:50.829,52.26,7.0,,,,,0.0,97369,0
399,Pass,2024-10-19 11:40:54.231,52.3,7.81,49.91,17.39,0.0,1.0,97378.0,97369,2024-10-19 11:40:54.423000
400,TacklesAndInterceptions,2024-10-19 11:41:15.841,45.17,10.35,,,,,0.0,96901,0
401,Pass,2024-10-19 11:41:15.841,48.87,23.81,42.7,10.86,0.0,0.0,0.0,97378,0
402,Pass,2024-10-19 11:41:20.421,45.27,10.13,42.39,6.7,0.0,1.0,97346.0,96901,2024-10-19 11:41:20.421000
403,Pass,2024-10-19 11:41:22.225,41.51,7.53,42.19,2.96,0.0,0.0,0.0,97346,0
404,Pass,2024-10-19 11:41:29.227,34.56,1.3,39.38,-0.78,1.0,1.0,96905.0,97375,2024-10-19 11:41:29.227000
405,Pass,2024-10-19 11:41:38.035,36.04,0.91,33.27,9.96,0.0,1.0,97372.0,96905,2024-10-19 11:41:38.035000
406,Pass,2024-10-19 11:41:41.423,33.22,14.38,37.84,15.27,0.0,1.0,97351.0,96901,2024-10-19 11:41:41.622000
407,TacklesAndInterceptions,2024-10-19 11:41:48.826,33.54,14.56,,,,,0.0,97372,0
408,Pass,2024-10-19 11:41:48.959,36.81,19.26,33.17,14.48,0.0,0.0,0.0,97351,0
409,TacklesAndInterceptions,2024-10-19 11:42:05.428,31.54,29.17,,,,,0.0,97355,0
410,Pass,2024-10-19 11:42:05.629,35.81,15.09,31.95,28.33,0.0,0.0,0.0,97372,0
411,TacklesAndInterceptions,2024-10-19 11:42:25.425,25.51,22.32,,,,,0.0,97373,0
412,Pass,2024-10-19 11:42:25.706,26.49,17.07,25.78,22.37,0.0,0.0,0.0,97355,0
413,Pass,2024-10-19 11:42:43.439,26.36,18.9,-3.09,37.13,0.0,0.0,0.0,97373,0
414,Pass,2024-10-19 11:43:40.483,-1.31,66.61,16.49,12.53,0.0,1.0,97376.0,97372,2024-10-19 11:43:40.623000
415,Pass,2024-10-19 11:43:48.881,17.96,14.06,42.24,4.67,1.0,0.0,0.0,97376,0
416,Pass,2024-10-19 11:44:03.591,64.21,0.4,74.78,10.93,0.0,0.0,0.0,97358,0
417,Pass,2024-10-19 11:44:08.125,76.56,6.48,84.69,2.46,0.0,1.0,96901.0,97355,2024-10-19 11:44:08.227000
418,Pass,2024-10-19 11:44:09.223,84.46,1.82,81.29,2.18,1.0,1.0,97358.0,96901,2024-10-19 11:44:09.428000
419,Pass,2024-10-19 11:44:11.825,81.64,2.5,87.45,34.0,0.0,0.0,0.0,97358,0
420,Pass,2024-10-19 11:44:24.639,75.78,58.86,72.4,70.0,0.0,0.0,0.0,97368,0
421,Pass,2024-10-19 11:44:56.459,77.29,57.2,92.35,45.15,1.0,1.0,97370.0,97378,2024-10-19 11:44:56.624000
422,Pass,2024-10-19 11:45:07.028,95.0,45.0,92.31,45.41,0.0,1.0,97369.0,97370,2024-10-19 11:45:07.028000
423,Pass,2024-10-19 11:45:39.001,95.68,28.83,41.91,54.62,0.0,0.0,0.0,97369,0
424,Pass,2024-10-19 11:45:48.427,42.51,45.19,47.67,51.38,0.0,1.0,97378.0,97374,2024-10-19 11:45:48.621000
425,Pass,2024-10-19 11:46:04.226,49.8,50.79,39.49,46.95,0.0,1.0,97373.0,97378,2024-10-19 11:46:04.226000
426,Pass,2024-10-19 11:46:03.431,37.32,46.31,42.74,47.54,1.0,0.0,0.0,97373,0
427,Pass,2024-10-19 11:46:07.025,48.19,47.73,49.52,27.79,0.0,1.0,97369.0,97370,2024-10-19 11:46:07.228000
428,TacklesAndInterceptions,2024-10-19 11:46:13.423,39.42,37.45,,,,,0.0,96901,0
429,Pass,2024-10-19 11:46:13.423,51.29,26.52,40.81,37.48,0.0,0.0,0.0,97369,0
430,Pass,2024-10-19 11:46:24.969,45.62,41.15,88.05,24.7,0.0,0.0,0.0,96901,0
431,Pass,2024-10-19 11:47:00.309,89.37,24.81,18.63,-1.31,0.0,0.0,0.0,97369,0
432,Pass,2024-10-19 11:47:11.225,20.15,1.67,19.81,6.95,0.0,0.0,0.0,96905,0
433,Pass,2024-10-19 11:47:16.625,19.37,6.24,27.57,4.3,0.0,1.0,97358.0,97351,2024-10-19 11:47:16.625000
434,Pass,2024-10-19 11:47:34.652,16.45,38.28,92.06,-1.6,0.0,0.0,0.0,97347,0
435,Pass,2024-10-19 11:48:17.624,90.18,18.59,79.01,20.84,0.0,1.0,97372.0,97373,2024-10-19 11:48:17.821000
436,Pass,2024-10-19 11:48:23.693,73.98,24.44,43.14,51.69,0.0,1.0,97376.0,97372,2024-10-19 11:48:23.823000
437,Pass,2024-10-19 11:48:41.971,25.18,52.78,66.74,10.75,1.0,1.0,96905.0,97376,2024-10-19 11:48:42.041000
438,Pass,2024-10-19 11:48:43.423,67.02,10.38,61.68,7.62,0.0,0.0,0.0,96905,0
439,TacklesAndInterceptions,2024-10-19 11:48:43.423,62.49,8.05,,,,,0.0,97358,0
440,Pass,2024-10-19 11:48:51.241,35.7,10.58,34.01,21.99,0.0,1.0,97347.0,97346,2024-10-19 11:48:51.241000
441,Pass,2024-10-19 11:49:02.218,33.33,24.41,28.32,9.14,0.0,1.0,97346.0,97347,2024-10-19 11:49:02.434000
442,Pass,2024-10-19 11:49:08.024,29.09,8.33,32.97,11.63,0.0,1.0,97347.0,97346,2024-10-19 11:49:08.825000
443,Pass,2024-10-19 11:49:30.212,24.63,11.72,77.23,52.87,0.0,1.0,97352.0,97347,2024-10-19 11:49:30.238000
444,Pass,2024-10-19 11:49:34.021,72.06,51.1,79.6,61.77,0.0,1.0,96901.0,97352,2024-10-19 11:49:34.021000
445,Pass,2024-10-19 11:49:43.909,85.75,61.43,105.22,12.02,0.0,0.0,0.0,96901,0
446,Pass,2024-10-19 11:50:43.837,50.16,25.99,44.25,23.11,0.0,1.0,97372.0,96905,2024-10-19 11:50:44.223000
447,Pass,2024-10-19 11:50:57.558,43.36,21.08,59.48,41.13,0.0,1.0,97370.0,97372,2024-10-19 11:50:57.624000
448,Pass,2024-10-19 11:51:01.834,55.33,45.74,33.44,49.71,0.0,1.0,97376.0,97370,2024-10-19 11:51:02.024000
449,Pass,2024-10-19 11:51:39.757,83.84,24.66,85.97,3.5,0.0,0.0,0.0,97369,0
450,TacklesAndInterceptions,2024-10-19 11:51:39.624,85.11,4.4,,,,,0.0,96901,0
451,Pass,2024-10-19 11:52:58.227,27.04,12.35,64.84,-1.09,0.0,0.0,0.0,96901,0
452,Pass,2024-10-19 11:53:06.829,59.0,0.6,50.21,2.09,0.0,1.0,97375.0,96905,2024-10-19 11:53:06.829000
453,Pass,2024-10-19 11:53:09.625,48.78,1.5,39.8,3.51,0.0,0.0,0.0,97375,0
454,Pass,2024-10-19 11:53:09.625,38.17,4.37,47.05,-1.03,0.0,0.0,0.0,97346,0
455,TacklesAndInterceptions,2024-10-19 11:53:29.222,73.28,7.28,,,,,0.0,96902,0
