,Type,timestamp,posX,posY,receivedPosX,receivedPosY,isForwardPass,isSucceeded,receiverId,playerId,receiverTime
0,Pass,2024-10-15 17:10:29.003,51.86,33.86,28.92,30.83,1.0,1.0,97308.0,97315,2024-10-15 17:10:29.207000
1,Pass,2024-10-15 17:10:32.603,28.32,31.85,26.7,47.03,0.0,1.0,97309.0,97308,2024-10-15 17:10:32.603000
2,Pass,2024-10-15 17:10:34.802,26.42,47.9,24.44,27.74,0.0,1.0,97308.0,97309,2024-10-15 17:10:35.000000
3,Pass,2024-10-15 17:10:38.547,26.31,24.61,36.38,4.43,0.0,1.0,97317.0,97308,2024-10-15 17:10:38.603000
4,TacklesAndInterceptions,2024-10-15 17:10:40.406,49.23,5.04,,,,,0.0,97332,0
5,Pass,2024-10-15 17:10:40.406,37.22,3.34,48.69,4.54,0.0,0.0,0.0,97317,0
6,TacklesAndInterceptions,2024-10-15 17:10:42.000,42.21,2.45,,,,,0.0,97317,0
7,Pass,2024-10-15 17:10:42.000,49.36,1.28,43.35,2.47,0.0,0.0,0.0,97332,0
8,Pass,2024-10-15 17:10:47.802,39.84,1.38,42.56,0.13,0.0,0.0,0.0,97317,0
9,Pass,2024-10-15 17:10:48.805,43.43,0.84,47.02,-1.01,1.0,0.0,0.0,97332,0
10,Pass,2024-10-15 17:10:57.401,46.65,-0.11,32.9,4.07,0.0,1.0,97341.0,97326,2024-10-15 17:10:57.401000
11,Pass,2024-10-15 17:11:01.405,32.05,5.18,31.42,11.17,0.0,1.0,97343.0,97341,2024-10-15 17:11:01.405000
12,Pass,2024-10-15 17:11:06.207,31.26,7.55,43.37,11.72,1.0,1.0,97332.0,97341,2024-10-15 17:11:06.207000
13,Pass,2024-10-15 17:11:08.365,40.34,25.73,39.24,47.0,0.0,1.0,97329.0,97332,2024-10-15 17:11:08.405000
14,Pass,2024-10-15 17:11:11.884,34.25,51.18,16.16,52.8,0.0,0.0,0.0,97329,0
15,Pass,2024-10-15 17:11:20.600,24.56,64.46,31.75,71.11,1.0,0.0,0.0,97342,0
16,Pass,2024-10-15 17:11:27.387,36.05,59.88,57.8,40.19,1.0,1.0,97337.0,97332,2024-10-15 17:11:27.402000
17,Pass,2024-10-15 17:11:30.801,53.1,37.81,48.06,45.78,0.0,1.0,97342.0,97337,2024-10-15 17:11:31.005000
18,Pass,2024-10-15 17:11:33.807,51.11,43.71,59.27,34.34,0.0,1.0,97337.0,97342,2024-10-15 17:11:33.807000
19,Pass,2024-10-15 17:11:37.456,59.07,29.56,51.49,1.22,0.0,1.0,97326.0,97337,2024-10-15 17:11:37.601000
20,Pass,2024-10-15 17:11:40.201,52.38,7.27,53.49,13.94,0.0,1.0,97332.0,97326,2024-10-15 17:11:40.201000
21,Pass,2024-10-15 17:11:45.715,51.91,21.94,40.6,63.26,0.0,1.0,97329.0,97332,2024-10-15 17:11:45.802000
22,Pass,2024-10-15 17:11:49.208,37.66,67.05,38.21,52.46,0.0,1.0,97332.0,97329,2024-10-15 17:11:49.208000
23,Pass,2024-10-15 17:11:51.253,37.56,50.9,43.38,64.96,0.0,1.0,97329.0,97332,2024-10-15 17:11:51.400000
24,Pass,2024-10-15 17:11:56.338,44.11,64.96,63.3,32.58,0.0,1.0,97337.0,97329,2024-10-15 17:11:56.401000
25,Pass,2024-10-15 17:11:59.610,63.9,29.95,51.68,20.54,0.0,1.0,97342.0,97337,2024-10-15 17:11:59.801000
26,Pass,2024-10-15 17:12:04.400,51.92,17.9,46.81,1.6,0.0,1.0,97326.0,97342,2024-10-15 17:12:04.400000
27,Pass,2024-10-15 17:12:04.202,49.09,1.91,64.75,12.22,1.0,1.0,97337.0,97326,2024-10-15 17:12:04.400000
28,Pass,2024-10-15 17:12:11.946,75.27,20.68,55.02,64.23,0.0,1.0,97329.0,97337,2024-10-15 17:12:12.001000
29,Pass,2024-10-15 17:12:18.602,43.56,62.9,38.5,55.3,0.0,1.0,97343.0,97329,2024-10-15 17:12:19.202000
30,Pass,2024-10-15 17:12:19.202,36.24,53.77,39.33,42.74,0.0,1.0,97321.0,97311,2024-10-15 17:12:19.400000
31,Pass,2024-10-15 17:12:21.470,40.29,41.96,44.68,27.71,0.0,1.0,97322.0,97321,2024-10-15 17:12:21.604000
32,Pass,2024-10-15 17:12:24.402,45.99,27.95,25.78,32.49,1.0,1.0,97308.0,97322,2024-10-15 17:12:24.402000
33,Pass,2024-10-15 17:12:27.260,23.39,30.75,10.5,32.64,1.0,1.0,97305.0,97308,2024-10-15 17:12:27.400000
34,Pass,2024-10-15 17:12:29.401,9.43,32.69,18.34,44.86,0.0,1.0,97309.0,97305,2024-10-15 17:12:29.401000
35,Pass,2024-10-15 17:12:36.802,26.19,47.89,21.3,31.76,0.0,1.0,97308.0,97309,2024-10-15 17:12:36.802000
36,Pass,2024-10-15 17:12:37.000,20.33,30.6,25.42,52.36,0.0,1.0,97309.0,97308,2024-10-15 17:12:37.000000
37,Pass,2024-10-15 17:12:40.003,28.38,55.06,46.79,67.84,0.0,1.0,97320.0,97309,2024-10-15 17:12:40.003000
38,Pass,2024-10-15 17:12:41.212,46.68,67.89,47.08,65.31,0.0,0.0,0.0,97320,0
39,Pass,2024-10-15 17:12:47.004,36.34,61.78,34.25,66.15,0.0,1.0,97309.0,97324,2024-10-15 17:12:47.602000
40,TacklesAndInterceptions,2024-10-15 17:12:50.808,71.89,58.91,,,,,0.0,97329,0
41,Pass,2024-10-15 17:12:51.017,35.13,67.87,73.28,57.52,0.0,0.0,0.0,97309,0
42,Pass,2024-10-15 17:12:53.600,77.53,58.02,86.34,46.9,0.0,1.0,97338.0,97329,2024-10-15 17:12:53.800000
43,Pass,2024-10-15 17:12:56.801,87.23,42.99,84.06,26.5,0.0,1.0,97337.0,97338,2024-10-15 17:12:56.801000
44,Pass,2024-10-15 17:13:00.193,82.65,24.71,65.27,2.77,0.0,1.0,97326.0,97337,2024-10-15 17:13:00.201000
45,Pass,2024-10-15 17:13:05.222,67.88,8.82,90.18,13.56,1.0,1.0,97337.0,97326,2024-10-15 17:13:05.400000
46,Pass,2024-10-15 17:13:10.148,93.05,14.38,83.54,34.59,0.0,1.0,97342.0,97337,2024-10-15 17:13:10.200000
47,Pass,2024-10-15 17:13:14.179,78.46,31.67,67.43,7.47,0.0,1.0,97326.0,97342,2024-10-15 17:13:14.205000
48,Pass,2024-10-15 17:13:21.730,39.0,5.81,6.37,23.94,0.0,0.0,0.0,97326,0
49,TacklesAndInterceptions,2024-10-15 17:13:21.606,5.23,23.81,,,,,0.0,97305,0
50,Pass,2024-10-15 17:13:26.600,6.88,24.04,22.84,5.7,0.0,1.0,97317.0,97305,2024-10-15 17:13:26.600000
51,Pass,2024-10-15 17:13:29.009,22.71,5.85,14.08,13.56,1.0,1.0,97308.0,97317,2024-10-15 17:13:29.206000
52,Pass,2024-10-15 17:13:32.354,13.33,13.0,18.99,41.52,0.0,1.0,97309.0,97308,2024-10-15 17:13:32.406000
53,Pass,2024-10-15 17:13:38.600,28.94,48.82,24.45,28.98,0.0,1.0,97308.0,97309,2024-10-15 17:13:38.600000
54,Pass,2024-10-15 17:13:41.401,25.0,27.87,32.8,6.09,0.0,1.0,97317.0,97308,2024-10-15 17:13:41.604000
55,Pass,2024-10-15 17:13:44.002,32.56,4.01,36.99,13.69,0.0,1.0,97321.0,97317,2024-10-15 17:13:44.201000
56,Pass,2024-10-15 17:13:44.802,36.65,14.81,39.85,12.41,0.0,0.0,0.0,97321,0
57,TacklesAndInterceptions,2024-10-15 17:13:44.802,37.88,12.1,,,,,0.0,97341,0
58,Pass,2024-10-15 17:13:45.401,38.0,11.9,40.91,10.64,1.0,1.0,97332.0,97341,2024-10-15 17:13:45.401000
59,Pass,2024-10-15 17:13:49.601,45.35,3.6,46.85,-1.08,0.0,0.0,0.0,97332,0
60,Pass,2024-10-15 17:14:02.801,45.98,1.91,60.46,3.91,1.0,1.0,97337.0,97326,2024-10-15 17:14:03.003000
61,Pass,2024-10-15 17:14:07.244,64.72,6.94,66.74,41.36,0.0,1.0,97327.0,97337,2024-10-15 17:14:07.401000
62,Pass,2024-10-15 17:14:10.677,65.28,46.63,44.28,65.96,0.0,1.0,97329.0,97327,2024-10-15 17:14:10.801000
63,Pass,2024-10-15 17:14:15.201,43.81,66.6,50.51,49.69,0.0,1.0,97342.0,97329,2024-10-15 17:14:15.201000
64,Pass,2024-10-15 17:14:16.602,50.76,48.46,55.84,34.8,0.0,1.0,97337.0,97342,2024-10-15 17:14:16.602000
65,Pass,2024-10-15 17:14:20.198,52.33,30.03,43.16,7.01,0.0,1.0,97326.0,97337,2024-10-15 17:14:20.200000
66,Pass,2024-10-15 17:14:22.806,44.29,5.94,46.16,22.68,0.0,1.0,97342.0,97326,2024-10-15 17:14:22.806000
67,Pass,2024-10-15 17:14:26.804,45.68,13.76,46.8,2.0,0.0,1.0,97326.0,97342,2024-10-15 17:14:26.804000
68,Pass,2024-10-15 17:14:30.917,46.65,1.36,82.46,22.95,1.0,1.0,97338.0,97326,2024-10-15 17:14:31.005000
69,Pass,2024-10-15 17:14:33.603,80.93,26.66,76.98,38.89,0.0,1.0,97327.0,97338,2024-10-15 17:14:33.603000
70,Pass,2024-10-15 17:14:38.607,75.84,43.19,85.97,38.82,1.0,1.0,97338.0,97327,2024-10-15 17:14:38.801000
71,Pass,2024-10-15 17:14:40.401,86.74,38.62,80.91,47.82,0.0,1.0,97327.0,97338,2024-10-15 17:14:40.401000
72,Pass,2024-10-15 17:14:45.318,74.41,51.3,41.31,27.49,0.0,0.0,0.0,97327,0
73,Pass,2024-10-15 17:14:49.799,42.25,32.74,27.85,56.21,0.0,1.0,97339.0,97343,2024-10-15 17:14:49.803000
74,Pass,2024-10-15 17:14:53.322,22.88,56.89,22.62,48.78,0.0,0.0,0.0,97339,0
75,Pass,2024-10-15 17:14:58.800,25.92,34.52,28.76,38.63,0.0,1.0,97342.0,97343,2024-10-15 17:14:59.001000
76,Pass,2024-10-15 17:15:01.408,32.19,41.72,36.09,41.24,1.0,1.0,97332.0,97342,2024-10-15 17:15:01.603000
77,Pass,2024-10-15 17:15:03.000,34.93,41.47,46.17,43.62,1.0,1.0,97327.0,97332,2024-10-15 17:15:03.000000
78,Pass,2024-10-15 17:15:05.401,46.05,43.88,49.06,29.07,0.0,1.0,97337.0,97327,2024-10-15 17:15:05.603000
79,Pass,2024-10-15 17:15:07.401,48.66,28.75,37.2,24.36,0.0,1.0,97332.0,97337,2024-10-15 17:15:07.401000
80,Pass,2024-10-15 17:15:14.570,37.71,24.21,42.2,44.6,0.0,1.0,97329.0,97332,2024-10-15 17:15:14.602000
81,Pass,2024-10-15 17:15:15.801,42.67,45.3,55.0,39.41,1.0,1.0,97327.0,97329,2024-10-15 17:15:15.801000
82,Pass,2024-10-15 17:15:18.800,56.98,37.69,57.67,24.39,0.0,1.0,97337.0,97327,2024-10-15 17:15:18.800000
83,Pass,2024-10-15 17:15:22.205,58.89,28.19,63.12,41.44,0.0,1.0,97327.0,97337,2024-10-15 17:15:22.205000
84,Pass,2024-10-15 17:15:24.605,63.55,41.53,78.97,38.08,1.0,1.0,97338.0,97327,2024-10-15 17:15:24.803000
85,Pass,2024-10-15 17:15:27.407,79.02,38.9,72.3,50.59,0.0,1.0,97327.0,97338,2024-10-15 17:15:27.604000
86,Pass,2024-10-15 17:15:30.405,64.28,53.07,50.55,50.64,0.0,1.0,97341.0,97327,2024-10-15 17:15:30.606000
87,Pass,2024-10-15 17:15:37.328,43.08,48.5,19.99,34.41,1.0,0.0,0.0,97324,0
88,TacklesAndInterceptions,2024-10-15 17:15:37.202,21.19,33.33,,,,,0.0,97336,0
89,Pass,2024-10-15 17:15:40.821,9.21,43.08,-1.98,38.2,0.0,0.0,0.0,97336,0
90,Pass,2024-10-15 17:15:52.331,0.86,32.36,31.46,36.7,0.0,1.0,97311.0,97317,2024-10-15 17:15:52.415000
91,Pass,2024-10-15 17:15:58.404,34.33,37.12,48.75,34.94,0.0,1.0,97315.0,97311,2024-10-15 17:15:58.404000
92,Pass,2024-10-15 17:16:23.404,51.56,33.98,38.51,28.3,1.0,1.0,97321.0,97315,2024-10-15 17:16:23.404000
93,Pass,2024-10-15 17:16:26.203,38.04,28.16,29.64,43.7,0.0,1.0,97309.0,97321,2024-10-15 17:16:26.203000
94,Pass,2024-10-15 17:16:33.000,33.02,46.93,33.6,26.8,0.0,1.0,97308.0,97309,2024-10-15 17:16:33.000000
95,Pass,2024-10-15 17:16:34.600,33.21,27.2,37.2,48.26,0.0,1.0,97309.0,97308,2024-10-15 17:16:34.802000
96,Pass,2024-10-15 17:16:37.402,43.93,53.7,52.64,53.56,0.0,1.0,97324.0,97309,2024-10-15 17:16:37.801000
97,Pass,2024-10-15 17:16:39.204,52.68,52.97,55.88,63.18,0.0,1.0,97320.0,97324,2024-10-15 17:16:39.204000
98,Pass,2024-10-15 17:16:39.605,54.16,67.48,57.9,58.51,0.0,0.0,0.0,97320,0
99,Pass,2024-10-15 17:16:44.000,62.97,65.61,59.97,66.04,1.0,0.0,0.0,97324,0
100,Pass,2024-10-15 17:16:49.001,75.32,67.1,69.3,69.56,0.0,0.0,0.0,97327,0
101,Pass,2024-10-15 17:17:02.307,81.47,63.78,95.1,47.02,0.0,1.0,97338.0,97327,2024-10-15 17:17:02.400000
102,Pass,2024-10-15 17:17:07.594,91.64,46.21,42.5,15.46,0.0,1.0,97336.0,97338,2024-10-15 17:17:07.603000
103,Pass,2024-10-15 17:17:12.002,18.19,15.32,16.65,19.51,0.0,0.0,0.0,97336,0
104,Pass,2024-10-15 17:17:13.999,17.95,19.55,-1.0,2.25,1.0,0.0,0.0,97308,0
105,TacklesAndInterceptions,2024-10-15 17:18:03.203,23.31,0.19,,,,,0.0,97317,0
106,Pass,2024-10-15 17:18:04.000,23.31,0.19,30.98,9.32,0.0,1.0,97322.0,97317,2024-10-15 17:18:04.000000
107,Pass,2024-10-15 17:18:09.179,39.31,10.44,48.96,8.4,0.0,0.0,0.0,97322,0
108,TacklesAndInterceptions,2024-10-15 17:18:09.006,46.64,7.0,,,,,0.0,97329,0
109,Pass,2024-10-15 17:18:09.801,47.07,6.74,59.36,15.35,1.0,1.0,97337.0,97329,2024-10-15 17:18:10.000000
110,Pass,2024-10-15 17:18:12.400,62.68,21.52,65.55,33.89,0.0,1.0,97327.0,97337,2024-10-15 17:18:12.400000
111,Pass,2024-10-15 17:18:18.002,56.16,41.6,51.13,32.3,0.0,1.0,97329.0,97327,2024-10-15 17:18:18.002000
112,Pass,2024-10-15 17:18:17.200,50.47,32.18,60.79,33.05,1.0,1.0,97337.0,97329,2024-10-15 17:18:17.200000
113,Pass,2024-10-15 17:18:20.402,60.56,33.73,33.37,47.97,0.0,1.0,97336.0,97337,2024-10-15 17:18:20.402000
114,Pass,2024-10-15 17:18:22.002,32.5,47.24,32.43,52.58,0.0,1.0,97339.0,97336,2024-10-15 17:18:22.201000
115,Pass,2024-10-15 17:18:23.404,29.97,53.07,45.22,56.77,1.0,1.0,97342.0,97339,2024-10-15 17:18:23.600000
116,Pass,2024-10-15 17:18:27.603,47.24,47.6,49.11,44.06,0.0,1.0,97329.0,97342,2024-10-15 17:18:27.802000
117,Pass,2024-10-15 17:18:30.682,50.39,43.25,60.47,34.87,1.0,1.0,97337.0,97329,2024-10-15 17:18:30.800000
118,Pass,2024-10-15 17:18:32.434,60.96,35.12,55.17,12.08,0.0,1.0,97326.0,97337,2024-10-15 17:18:32.609000
119,Pass,2024-10-15 17:18:41.004,58.98,26.44,79.0,41.92,1.0,1.0,97338.0,97326,2024-10-15 17:18:41.004000
120,Pass,2024-10-15 17:18:43.003,80.23,40.82,71.89,50.81,0.0,1.0,97327.0,97338,2024-10-15 17:18:43.203000
121,Pass,2024-10-15 17:18:48.602,70.03,54.27,17.5,54.74,0.0,0.0,0.0,97327,0
122,Pass,2024-10-15 17:18:50.515,18.4,55.6,8.19,69.1,0.0,0.0,0.0,97309,0
123,Pass,2024-10-15 17:19:24.904,40.5,54.68,86.91,69.68,0.0,0.0,0.0,97315,0
124,Pass,2024-10-15 17:19:52.206,91.14,62.45,90.36,59.27,0.0,1.0,97322.0,97315,2024-10-15 17:19:52.206000
125,Pass,2024-10-15 17:20:01.201,79.09,53.49,77.63,35.85,0.0,0.0,0.0,97309,0
126,TacklesAndInterceptions,2024-10-15 17:20:01.201,78.84,35.44,,,,,0.0,97326,0
127,TacklesAndInterceptions,2024-10-15 17:20:07.603,48.21,39.09,,,,,0.0,97308,0
128,Pass,2024-10-15 17:20:17.921,90.13,63.22,94.96,44.56,0.0,0.0,0.0,97324,0
129,Pass,2024-10-15 17:20:23.403,94.8,30.02,96.91,24.55,0.0,1.0,97332.0,97326,2024-10-15 17:20:23.403000
130,Pass,2024-10-15 17:20:25.718,96.18,24.82,89.32,-1.03,0.0,0.0,0.0,97332,0
131,Pass,2024-10-15 17:20:45.005,85.67,0.61,88.41,11.61,0.0,1.0,97321.0,97317,2024-10-15 17:20:45.005000
132,Pass,2024-10-15 17:20:47.401,87.43,11.8,82.88,23.32,0.0,0.0,0.0,97321,0
133,Pass,2024-10-15 17:20:49.200,83.09,22.58,92.91,25.04,1.0,1.0,97337.0,97339,2024-10-15 17:20:49.403000
134,Pass,2024-10-15 17:20:54.402,79.02,44.87,76.02,43.42,1.0,1.0,97320.0,97324,2024-10-15 17:20:54.601000
135,Pass,2024-10-15 17:20:59.158,74.82,42.98,58.69,21.28,0.0,1.0,97317.0,97320,2024-10-15 17:20:59.201000
136,Pass,2024-10-15 17:21:01.208,59.26,19.57,61.58,23.48,0.0,1.0,97311.0,97317,2024-10-15 17:21:01.208000
137,Pass,2024-10-15 17:21:02.532,62.46,23.16,59.92,28.67,0.0,1.0,97321.0,97311,2024-10-15 17:21:02.601000
138,Pass,2024-10-15 17:21:05.612,58.59,32.3,48.85,45.66,0.0,1.0,97309.0,97321,2024-10-15 17:21:05.816000
139,Pass,2024-10-15 17:21:06.806,47.77,45.66,58.92,60.2,0.0,1.0,97320.0,97309,2024-10-15 17:21:07.002000
140,Pass,2024-10-15 17:21:12.008,74.26,66.25,71.43,58.38,0.0,1.0,97324.0,97320,2024-10-15 17:21:12.201000
141,Pass,2024-10-15 17:21:16.117,76.08,59.36,90.17,68.94,0.0,1.0,97320.0,97324,2024-10-15 17:21:16.600000
142,Pass,2024-10-15 17:21:18.203,93.94,71.44,85.07,35.64,0.0,0.0,0.0,97320,0
143,Pass,2024-10-15 17:21:23.803,70.25,45.3,60.41,31.91,0.0,1.0,97308.0,97311,2024-10-15 17:21:23.803000
144,Pass,2024-10-15 17:21:27.295,61.32,30.92,72.38,8.31,0.0,1.0,97317.0,97308,2024-10-15 17:21:27.401000
145,Pass,2024-10-15 17:21:30.000,81.28,3.09,85.08,-1.1,0.0,0.0,0.0,97317,0
146,Pass,2024-10-15 17:21:38.801,88.21,0.42,84.94,5.94,0.0,1.0,97321.0,97317,2024-10-15 17:21:39.002000
147,Pass,2024-10-15 17:21:40.802,84.4,6.76,89.45,2.67,0.0,1.0,97317.0,97321,2024-10-15 17:21:40.802000
148,Pass,2024-10-15 17:21:49.402,67.16,32.82,76.41,37.74,0.0,1.0,97315.0,97309,2024-10-15 17:21:49.402000
149,Pass,2024-10-15 17:21:52.204,76.18,37.65,59.91,24.59,1.0,1.0,97308.0,97315,2024-10-15 17:21:52.204000
150,Pass,2024-10-15 17:21:55.225,59.49,24.79,60.05,40.75,0.0,1.0,97309.0,97308,2024-10-15 17:21:55.403000
151,Pass,2024-10-15 17:22:01.380,64.15,38.19,90.44,13.67,0.0,0.0,0.0,97309,0
152,TacklesAndInterceptions,2024-10-15 17:22:01.205,89.99,11.02,,,,,0.0,97326,0
153,Pass,2024-10-15 17:22:02.600,89.99,11.02,89.43,32.37,0.0,1.0,97327.0,97326,2024-10-15 17:22:02.800000
154,Pass,2024-10-15 17:22:03.806,91.89,33.02,79.98,30.39,0.0,1.0,97343.0,97327,2024-10-15 17:22:03.806000
155,TacklesAndInterceptions,2024-10-15 17:22:07.000,68.39,23.99,,,,,0.0,97311,0
156,Pass,2024-10-15 17:22:09.892,65.42,21.69,51.2,29.92,1.0,1.0,97309.0,97311,2024-10-15 17:22:10.005000
157,Pass,2024-10-15 17:22:16.688,49.21,32.22,28.1,13.73,1.0,1.0,97308.0,97309,2024-10-15 17:22:16.802000
158,Pass,2024-10-15 17:22:21.631,34.5,15.41,71.57,20.32,0.0,1.0,97315.0,97308,2024-10-15 17:22:21.802000
159,Pass,2024-10-15 17:22:22.002,71.64,21.91,74.06,20.33,0.0,0.0,0.0,97315,0
160,TacklesAndInterceptions,2024-10-15 17:22:22.002,73.63,19.68,,,,,0.0,97337,0
161,Pass,2024-10-15 17:22:25.757,79.38,20.17,79.73,29.1,0.0,1.0,97327.0,97337,2024-10-15 17:22:25.804000
162,Pass,2024-10-15 17:22:26.000,80.73,28.97,79.44,30.84,0.0,1.0,97329.0,97327,2024-10-15 17:22:26.000000
163,Pass,2024-10-15 17:22:39.351,48.14,29.61,16.66,32.84,1.0,1.0,97305.0,97311,2024-10-15 17:22:39.405000
164,Pass,2024-10-15 17:22:40.600,15.8,33.53,23.52,27.48,0.0,1.0,97308.0,97305,2024-10-15 17:22:40.802000
165,Pass,2024-10-15 17:22:46.896,24.12,27.24,13.98,33.93,1.0,1.0,97305.0,97308,2024-10-15 17:22:47.007000
166,Pass,2024-10-15 17:22:48.407,13.4,34.47,25.6,46.05,0.0,1.0,97309.0,97305,2024-10-15 17:22:48.603000
167,Pass,2024-10-15 17:22:53.604,33.16,52.58,52.92,67.18,0.0,1.0,97320.0,97309,2024-10-15 17:22:53.805000
168,Pass,2024-10-15 17:23:00.400,59.01,67.5,53.66,61.82,0.0,1.0,97324.0,97320,2024-10-15 17:23:00.400000
169,Pass,2024-10-15 17:22:58.601,52.64,62.01,54.05,66.98,0.0,0.0,0.0,97324,0
170,Pass,2024-10-15 17:22:59.001,55.17,66.18,56.42,69.14,0.0,0.0,0.0,97339,0
171,Pass,2024-10-15 17:23:06.000,60.42,60.13,68.91,57.91,1.0,1.0,97327.0,97329,2024-10-15 17:23:06.203000
172,Pass,2024-10-15 17:23:09.202,71.26,55.42,69.55,57.16,0.0,1.0,97342.0,97327,2024-10-15 17:23:09.409000
173,TacklesAndInterceptions,2024-10-15 17:23:12.004,70.3,56.85,,,,,0.0,97315,0
174,Pass,2024-10-15 17:23:14.603,70.28,56.9,63.72,59.14,1.0,1.0,97311.0,97315,2024-10-15 17:23:14.603000
175,Pass,2024-10-15 17:23:20.000,61.7,60.39,61.07,68.33,0.0,1.0,97320.0,97311,2024-10-15 17:23:20.000000
176,Pass,2024-10-15 17:23:22.056,61.09,68.1,86.16,67.58,0.0,1.0,97324.0,97320,2024-10-15 17:23:22.201000
177,TacklesAndInterceptions,2024-10-15 17:23:25.004,90.65,43.64,,,,,0.0,97332,0
178,Pass,2024-10-15 17:23:26.600,94.95,58.3,88.05,46.29,0.0,0.0,0.0,97324,0
179,Pass,2024-10-15 17:23:26.600,90.65,43.64,78.15,51.97,0.0,1.0,97339.0,97332,2024-10-15 17:23:26.801000
180,Pass,2024-10-15 17:23:28.201,75.28,48.32,74.08,48.86,0.0,1.0,97343.0,97339,2024-10-15 17:23:28.201000
181,Pass,2024-10-15 17:23:29.651,73.86,49.81,69.36,41.78,0.0,1.0,97339.0,97343,2024-10-15 17:23:29.804000
182,Pass,2024-10-15 17:23:30.003,68.63,41.97,70.57,38.27,0.0,0.0,0.0,97339,0
183,Pass,2024-10-15 17:23:34.182,72.6,31.46,75.26,20.76,0.0,1.0,97326.0,97332,2024-10-15 17:23:34.200000
184,Pass,2024-10-15 17:23:37.000,75.87,19.23,95.87,33.38,1.0,1.0,97338.0,97326,2024-10-15 17:23:37.000000
185,Pass,2024-10-15 17:23:43.094,97.12,33.55,72.24,69.44,0.0,0.0,0.0,97338,0
186,Pass,2024-10-15 17:23:52.600,54.21,66.2,18.46,39.82,1.0,1.0,97305.0,97324,2024-10-15 17:23:52.800000
187,Pass,2024-10-15 17:23:59.249,19.75,37.19,27.91,20.88,0.0,1.0,97308.0,97305,2024-10-15 17:23:59.410000
188,Pass,2024-10-15 17:24:03.401,30.11,18.43,14.1,27.22,1.0,1.0,97305.0,97308,2024-10-15 17:24:03.609000
189,Pass,2024-10-15 17:24:06.200,16.2,29.89,21.63,45.48,0.0,1.0,97309.0,97305,2024-10-15 17:24:06.200000
190,Pass,2024-10-15 17:24:09.802,25.88,53.51,47.29,51.8,0.0,1.0,97324.0,97309,2024-10-15 17:24:09.802000
191,Pass,2024-10-15 17:24:13.401,42.02,53.26,36.99,59.78,0.0,1.0,97309.0,97324,2024-10-15 17:24:13.401000
192,Pass,2024-10-15 17:24:14.404,35.66,61.21,40.49,56.73,0.0,1.0,97324.0,97309,2024-10-15 17:24:14.605000
193,Pass,2024-10-15 17:24:18.943,37.22,52.65,43.67,12.84,0.0,1.0,97317.0,97324,2024-10-15 17:24:19.006000
194,Pass,2024-10-15 17:24:21.601,41.59,12.2,29.64,19.55,1.0,1.0,97308.0,97317,2024-10-15 17:24:21.601000
195,Pass,2024-10-15 17:24:27.848,36.09,23.07,58.83,58.0,0.0,1.0,97324.0,97308,2024-10-15 17:24:28.001000
196,TacklesAndInterceptions,2024-10-15 17:24:30.600,61.47,51.5,,,,,0.0,97329,0
197,Pass,2024-10-15 17:24:35.255,46.95,55.33,32.74,47.32,0.0,0.0,0.0,97329,0
198,Pass,2024-10-15 17:24:41.793,33.83,46.88,21.2,46.2,1.0,1.0,97309.0,97308,2024-10-15 17:24:41.808000
199,Pass,2024-10-15 17:24:48.602,33.0,66.5,42.34,63.87,1.0,1.0,97342.0,97329,2024-10-15 17:24:48.602000
200,Pass,2024-10-15 17:24:57.004,53.53,60.95,68.57,58.74,1.0,1.0,97327.0,97342,2024-10-15 17:24:57.004000
201,Pass,2024-10-15 17:25:00.005,67.41,54.6,73.45,29.69,0.0,1.0,97337.0,97327,2024-10-15 17:25:00.005000
202,Pass,2024-10-15 17:25:00.215,73.55,28.5,77.84,39.82,0.0,1.0,97338.0,97337,2024-10-15 17:25:00.215000
203,Pass,2024-10-15 17:25:02.203,77.89,40.09,64.4,35.42,0.0,1.0,97329.0,97338,2024-10-15 17:25:02.401000
204,TacklesAndInterceptions,2024-10-15 17:25:08.800,42.86,45.09,,,,,0.0,97309,0
205,Pass,2024-10-15 17:25:09.090,62.55,36.04,41.93,46.51,0.0,0.0,0.0,97329,0
206,Pass,2024-10-15 17:25:13.600,37.47,52.03,22.65,58.05,1.0,1.0,97320.0,97309,2024-10-15 17:25:13.600000
207,Pass,2024-10-15 17:25:16.336,23.31,59.46,6.01,42.64,1.0,1.0,97305.0,97320,2024-10-15 17:25:16.405000
208,Pass,2024-10-15 17:25:20.407,11.37,36.91,9.47,21.68,0.0,1.0,97317.0,97305,2024-10-15 17:25:20.602000
209,Pass,2024-10-15 17:25:24.603,9.48,20.13,35.93,3.6,0.0,1.0,97314.0,97317,2024-10-15 17:25:24.801000
210,Pass,2024-10-15 17:25:28.400,39.91,0.04,32.44,-1.01,1.0,0.0,0.0,97314,0
211,Pass,2024-10-15 17:25:36.603,6.63,0.69,1.69,13.06,0.0,1.0,97305.0,97317,2024-10-15 17:25:36.800000
212,Pass,2024-10-15 17:25:40.403,5.51,23.42,12.32,38.92,0.0,1.0,97309.0,97305,2024-10-15 17:25:40.403000
213,Pass,2024-10-15 17:25:44.328,15.09,43.44,38.57,69.7,0.0,0.0,0.0,97309,0
214,Pass,2024-10-15 17:25:50.218,40.56,48.1,33.61,32.04,0.0,1.0,97308.0,97320,2024-10-15 17:25:50.218000
